stage,step,action,reward,state,state_name,exploration,delta,delta_bb,delta_time,best_state
2,692004,4,0.0,0,,,0.000303,0.00011,0.000495,0
2,692006,2,0.0,0,,,0.000582,4.2e-05,0.001123,0
2,692008,1,0.0,0,,,0.000411,1.6e-05,0.000806,0
2,692010,1,0.0,0,,,3e-06,5e-06,0.0,0
2,692012,1,0.0,0,,,0.000133,0.000175,9.1e-05,0
2,692014,0,0.0,0,,,1.5e-05,2.9e-05,0.0,0
2,692016,6,0.0,0,,,0.00013,2.7e-05,0.000233,0
2,692018,1,0.0,0,,,2e-06,4e-06,-0.0,0
2,692020,1,0.0,0,,,0.0,nan,nan,0
2,692022,0,0.0,0,,,3.1e-05,5.6e-05,6e-06,0
2,692024,6,0.0,0,,,0.000734,4.6e-05,0.001423,0
2,692026,5,0.0,0,,,0.004586,0.000154,0.009017,0
2,692028,5,0.0,0,,,0.001501,4.6e-05,0.002956,0
2,692030,5,0.0,0,,,0.000581,-2.8e-05,0.00119,0
2,692032,3,0.0,0,,,1.8e-05,3.7e-05,-1e-06,0
2,692034,6,0.0,0,,,0.000877,2e-06,0.001752,0
2,692036,4,0.0,0,,,6e-06,1.3e-05,-0.0,0
2,692038,0,0.0,0,,,9.5e-05,3e-06,0.000186,0
2,692040,5,0.0,0,,,0.000415,2.8e-05,0.000803,0
2,692042,3,0.0,0,,,0.000943,-5.4e-05,0.00194,0
2,692044,1,0.0,0,,,4e-06,6e-06,3e-06,0
2,692046,4,0.0,0,,,8e-06,0.0,1.6e-05,0
2,692048,3,0.0,0,,,8.2e-05,0.000144,1.9e-05,0
2,692050,3,0.0,0,,,3.2e-05,6.2e-05,1e-06,0
2,692052,1,0.0,0,,,1.3e-05,3e-05,-4e-06,0
2,692054,1,0.0,0,,,9e-06,0.0,1.7e-05,0
2,692056,4,0.0,0,,,5.6e-05,0.0,0.000112,0
2,692058,1,0.0,0,,,4e-06,0.0,7e-06,0
2,692060,0,1e-05,1,,,-6e-06,-1.1e-05,0.0,1
2,692062,6,0.0,0,,,0.000759,2.4e-05,0.001493,0
2,692064,3,0.0,0,,,1.3e-05,2.6e-05,-1e-06,0
2,692066,0,0.0,0,,,3.8e-05,7.3e-05,2e-06,0
2,692068,4,0.0,0,,,3.8e-05,7.8e-05,-1e-06,0
2,692070,5,0.0,0,,,0.001996,7.1e-05,0.003922,0
2,692072,3,0.0,0,,,4e-06,2e-06,7e-06,0
2,692074,1,0.0,0,,,0.000727,0.000469,0.000986,0
2,692076,2,0.0,0,,,0.000493,0.000386,0.000599,0
2,692078,1,0.0,0,,,0.0,nan,nan,0
2,692080,4,0.0,0,,,1.3e-05,2.6e-05,0.0,0
2,692082,4,0.0,0,,,5.5e-05,0.000109,-0.0,0
2,692084,1,0.0,0,,,0.0,-0.0,0.0,0
2,692086,4,0.0,0,,,0.0,nan,nan,0
2,692088,4,1.8e-05,1,,,-2.9e-05,-1.1e-05,-4.6e-05,1
2,692090,3,0.0,0,,,2e-06,3e-06,0.0,0
2,692092,6,0.0,0,,,0.002313,0.00017,0.004456,0
2,692094,0,0.0,0,,,5.5e-05,0.000109,1e-06,0
2,692096,5,0.0,0,,,0.002302,3.7e-05,0.004567,0
2,692098,5,0.0,0,,,0.003776,6.1e-05,0.007491,0
2,692100,3,3e-06,0,,,-4e-06,-8e-06,-0.0,0
2,692102,4,0.0,0,,,0.001073,0.000664,0.001482,0
2,692104,6,0.0,0,,,0.000266,0.00021,0.000322,0
2,692106,4,0.0,0,,,4.6e-05,9.1e-05,1e-06,0
2,692108,4,0.0,0,,,2.5e-05,5e-05,-0.0,0
2,692110,2,0.0,0,,,0.000483,0.000293,0.000674,0
2,692112,0,0.0,0,,,0.002681,0.005309,5.3e-05,0
2,692114,3,0.0,0,,,0.000109,5e-06,0.000214,0
2,692116,5,0.0,0,,,0.00013,2.7e-05,0.000233,0
2,692118,2,0.0,0,,,0.0,nan,nan,0
2,692120,6,0.0,0,,,0.0,nan,nan,0
2,692122,3,0.0,0,,,3.2e-05,6.4e-05,0.0,0
2,692124,6,0.0,0,,,8.9e-05,2e-06,0.000176,0
2,692126,2,0.0,0,,,1.2e-05,2.3e-05,1e-06,0
2,692128,1,0.0,0,,,9.2e-05,-1.8e-05,0.000202,0
2,692130,2,0.0,0,,,1.8e-05,3.6e-05,1e-06,0
2,692132,6,0.0,0,,,0.00157,8e-05,0.003061,0
2,692134,2,0.0,0,,,0.000329,0.000396,0.000262,0
2,692136,2,0.0,0,,,2e-06,5e-06,-0.0,0
2,692138,1,0.0,0,,,0.002605,0.005151,5.9e-05,0
2,692140,3,0.0,0,,,0.000685,6.3e-05,0.001307,0
2,692142,4,0.0,0,,,1.1e-05,4e-06,1.8e-05,0
2,692144,5,0.0,0,,,0.000241,0.000171,0.000311,0
2,692146,0,0.0,0,,,8e-06,1.6e-05,-1e-06,0
2,692148,3,0.0,0,,,2e-06,8e-06,-3e-06,0
2,692150,4,0.0,0,,,2.4e-05,3.9e-05,1e-05,0
2,692152,6,0.0,0,,,0.001194,0.000186,0.002202,0
2,692154,1,0.0,0,,,5.7e-05,0.000116,-1e-06,0
2,692156,0,0.0,0,,,1.5e-05,3.1e-05,0.0,0
2,692158,3,0.0,0,,,4.7e-05,9.1e-05,3e-06,0
2,692160,5,0.0,0,,,0.000759,2.4e-05,0.001493,0
2,692162,4,0.0,0,,,1e-06,0.0,1e-06,0
2,692164,5,0.0,0,,,0.001551,9e-05,0.003013,0
2,692166,2,0.0,0,,,6.1e-05,0.000118,4e-06,0
2,692168,1,0.0,0,,,2.5e-05,4.2e-05,7e-06,0
2,692170,0,0.0,0,,,3.5e-05,5.1e-05,1.9e-05,0
2,692172,2,1e-06,0,,,-3e-06,-6e-06,-0.0,0
2,692174,1,0.0,0,,,1.8e-05,3.6e-05,0.0,0
2,692176,2,0.0,0,,,5.1e-05,0.000101,2e-06,0
2,692178,0,0.0,0,,,1e-05,2e-05,-1e-06,0
2,692180,4,0.0,0,,,3.1e-05,5.6e-05,5e-06,0
2,692182,6,0.0,0,,,2.2e-05,0.000103,-5.8e-05,0
2,692184,6,0.0,0,,,0.000724,1.4e-05,0.001434,0
2,692186,1,0.0,0,,,-1e-06,-1e-06,-1e-06,0
2,692188,0,0.0,0,,,8e-06,1.6e-05,0.0,0
2,692190,6,0.0,0,,,0.003821,0.000138,0.007503,0
2,692192,3,0.0,0,,,0.003459,0.000113,0.006805,0
2,692194,0,0.0,0,,,1.7e-05,3.4e-05,1e-06,0
2,692196,3,0.0,0,,,1.9e-05,3.6e-05,1e-06,0
2,692198,1,0.0,0,,,0.001827,-3e-06,0.003658,0
2,692200,2,0.0,0,,,4.1e-05,8.1e-05,1e-06,0
2,692202,6,0.0,0,,,0.002156,0.00028,0.004031,0
2,692204,3,0.0,0,,,0.000172,0.000104,0.000239,0
2,692206,2,0.0,0,,,4.2e-05,2.3e-05,6.1e-05,0
2,692208,6,0.0,0,,,0.00028,-3e-06,0.000563,0
2,692210,4,0.0,0,,,0.0,nan,nan,0
2,692212,4,0.0,0,,,2.6e-05,2.1e-05,3.1e-05,0
2,692214,2,0.0,0,,,0.00016,0.000164,0.000156,0
2,692216,0,0.0,0,,,0.000613,0.001224,1e-06,0
2,692218,2,0.0,0,,,5e-06,1.1e-05,-1e-06,0
2,692220,0,0.0,0,,,0.001194,0.000186,0.002202,0
2,692222,6,0.0,0,,,0.00144,0.000103,0.002778,0
2,692224,6,0.0,0,,,0.001942,8.5e-05,0.003799,0
2,692226,4,0.0,0,,,-0.0,0.0,-1e-06,0
2,692228,2,0.0,0,,,1.4e-05,-2e-06,3e-05,0
2,692230,0,0.0,0,,,5.2e-05,7.8e-05,2.6e-05,0
2,692232,1,0.0,0,,,6e-06,0.0,1.2e-05,0
2,692234,3,0.0,0,,,2.4e-05,4.2e-05,5e-06,0
2,692236,3,1e-06,0,,,-1e-06,-2e-06,-1e-06,0
2,692238,1,0.0,0,,,1.6e-05,3.1e-05,0.0,0
2,692240,4,0.0,0,,,0.000327,6e-06,0.000648,0
2,692242,1,0.0,0,,,3.2e-05,6.3e-05,1e-06,0
2,692244,0,0.0,0,,,2e-06,5e-06,-0.0,0
2,692246,2,0.0,0,,,5.3e-05,0.000104,2e-06,0
2,692248,3,0.00238,1,,,-0.004892,-0.000267,-0.009518,1
2,692250,3,0.0,0,,,4.6e-05,8e-05,1.2e-05,0
2,692252,4,0.0,0,,,0.000306,3.7e-05,0.000575,0
2,692254,2,0.0,0,,,4e-06,8e-06,-0.0,0
2,692256,1,0.0,0,,,5.6e-05,0.000111,2e-06,0
2,692258,4,0.0,0,,,4.7e-05,3.2e-05,6.2e-05,0
2,692260,2,4e-06,0,,,-1.3e-05,-2.6e-05,1e-06,0
2,692262,5,0.0,0,,,0.000226,-3.7e-05,0.000488,0
2,692264,2,0.0,0,,,4e-06,8e-06,1e-06,0
2,692266,5,0.0,0,,,0.002124,0.000116,0.004131,0
2,692268,6,0.0,0,,,0.00119,6.8e-05,0.002311,0
2,692270,3,0.0,0,,,0.0,nan,nan,0
2,692272,2,0.0,0,,,0.0,3e-06,-3e-06,0
2,692274,5,0.0,0,,,0.002506,7.4e-05,0.004937,0
2,692276,2,0.0,0,,,2.6e-05,5.2e-05,0.0,0
2,692278,6,0.0,0,,,0.002124,0.000116,0.004131,0
2,692280,3,0.0,0,,,9e-06,1.8e-05,0.0,0
2,692282,4,0.0,0,,,3.8e-05,7.7e-05,-0.0,0
2,692284,0,0.0,0,,,3.3e-05,6.5e-05,0.0,0
2,692286,2,0.0,0,,,4.1e-05,7.2e-05,9e-06,0
2,692288,4,0.0,0,,,8.7e-05,0.000135,4e-05,0
2,692290,0,0.0,0,,,4.2e-05,8.3e-05,1e-06,0
2,692292,5,0.0,0,,,0.002588,8.9e-05,0.005087,0
2,692294,6,0.0,0,,,0.006654,0.000146,0.013162,0
2,692296,4,0.0,0,,,0.0,2e-06,-1e-06,0
2,692298,2,0.0,0,,,2.3e-05,4.5e-05,1e-06,0
2,692300,0,0.0,0,,,9.3e-05,0.000169,1.6e-05,0
2,692302,6,0.0,0,,,0.000109,5e-06,0.000214,0
2,692304,5,0.0,0,,,0.003042,0.000194,0.005889,0
2,692306,6,0.0,0,,,0.001011,2.2e-05,0.002,0
2,692308,1,1e-06,0,,,-2e-06,-3e-06,-0.0,0
2,692310,1,0.0,0,,,6.4e-05,0.000124,3e-06,0
2,692312,1,0.0,0,,,0.001067,8.8e-05,0.002047,0
2,692314,0,0.0,0,,,4.2e-05,8.3e-05,1e-06,0
2,692316,6,0.0,0,,,0.001203,6.2e-05,0.002345,0
2,692318,6,0.0,0,,,0.003038,0.000251,0.005825,0
2,692320,5,0.0,0,,,0.000161,1.9e-05,0.000303,0
2,692322,3,0.0,0,,,0.000639,0.00023,0.001048,0
2,692324,2,0.0,0,,,0.000358,1.2e-05,0.000703,0
2,692326,6,0.0,0,,,0.000224,-3.4e-05,0.000482,0
2,692328,1,0.0,0,,,2e-05,3.7e-05,2e-06,0
2,692330,2,0.0,0,,,0.00206,-4e-06,0.004123,0
2,692332,3,0.0,0,,,1.6e-05,3.1e-05,1e-06,0
2,692334,3,0.0,0,,,9.5e-05,0.0,0.000191,0
2,692336,5,0.0,0,,,0.002124,0.000116,0.004131,0
2,692338,1,0.0,0,,,1.1e-05,2.3e-05,0.0,0
2,692340,4,0.0,0,,,6e-06,1.3e-05,-1e-06,0
2,692342,3,0.0,0,,,7.2e-05,8.5e-05,5.9e-05,0
2,692344,6,0.0,0,,,0.001011,2.2e-05,0.002,0
2,692346,6,0.0,0,,,0.00184,0.000345,0.003335,0
2,692348,2,0.0,0,,,7.8e-05,0.000157,0.0,0
2,692350,6,0.0,0,,,0.005837,0.002139,0.009535,0
2,692352,0,0.0,0,,,4.9e-05,9.3e-05,6e-06,0
2,692354,6,0.0,0,,,0.00142,0.000402,0.002437,0
2,692356,1,0.0,0,,,0.000125,0.000246,3e-06,0
2,692358,0,0.0,0,,,0.002928,0.005825,3.1e-05,0
2,692360,0,0.0,0,,,2.8e-05,5.7e-05,-2e-06,0
2,692362,5,0.0,0,,,0.000483,3e-06,0.000963,0
2,692364,3,0.0,0,,,5e-06,1e-05,0.0,0
2,692366,1,0.0,0,,,4.2e-05,7.8e-05,5e-06,0
2,692368,1,7e-06,0,,,-1.4e-05,-3e-05,2e-06,0
2,692370,6,0.0,0,,,0.001695,0.0001,0.00329,0
2,692372,2,0.0,0,,,3.3e-05,6.9e-05,-2e-06,0
2,692374,3,0.0,0,,,6e-06,0.0,1.3e-05,0
2,692376,4,0.0,0,,,2.6e-05,5.2e-05,0.0,0
2,692378,1,0.0,0,,,2e-06,0.0,3e-06,0
2,692380,6,0.0,0,,,0.001876,4.5e-05,0.003708,0
2,692382,1,0.0,0,,,2.5e-05,3.6e-05,1.3e-05,0
2,692384,4,0.0,0,,,2.4e-05,4.8e-05,1e-06,0
2,692386,6,0.0,0,,,0.005215,0.000206,0.010224,0
2,692388,1,0.0,0,,,6e-06,1.6e-05,-4e-06,0
2,692390,5,0.0,0,,,0.000191,-2e-06,0.000383,0
2,692392,6,0.0,0,,,0.000724,1.4e-05,0.001434,0
2,692394,2,0.0,0,,,1.7e-05,3.6e-05,-1e-06,0
2,692396,0,0.0,0,,,0.000399,0.000217,0.000581,0
2,692398,0,0.0,0,,,0.0021,3.2e-05,0.004167,0
2,692400,0,0.0,0,,,2.4e-05,4.7e-05,0.0,0
2,692402,6,0.0,0,,,0.000583,3e-05,0.001136,0
2,692404,0,0.0,0,,,2.7e-05,5.2e-05,2e-06,0
2,692406,0,8e-06,0,,,-5e-06,-7e-06,-4e-06,0
2,692408,6,0.0,0,,,0.003276,-1e-05,0.006561,0
2,692410,6,0.0,0,,,0.004458,0.000346,0.00857,0
2,692412,3,0.0,0,,,1e-06,-2e-06,3e-06,0
2,692414,0,0.0,0,,,1.3e-05,2.6e-05,0.0,0
2,692416,5,0.0,0,,,0.000191,-2e-06,0.000383,0
2,692418,0,0.0,0,,,0.0,0.0,0.0,0
2,692420,6,0.0,0,,,1.4e-05,-7.7e-05,0.000105,0
2,692422,0,0.0,0,,,1.6e-05,3.1e-05,2e-06,0
2,692424,5,0.0,0,,,0.003215,0.000103,0.006327,0
2,692426,2,0.0,0,,,0.001539,2.4e-05,0.003055,0
2,692428,5,0.0,0,,,0.000429,8e-05,0.000777,0
2,692430,0,0.0,0,,,1.3e-05,2.4e-05,1e-06,0
2,692432,0,0.0,0,,,0.000164,0.0,0.000328,0
2,692434,0,1e-05,1,,,-9e-06,3e-06,-2.1e-05,1
2,692436,2,2e-06,0,,,-8e-06,-9e-06,-6e-06,0
2,692438,1,0.0,0,,,4.5e-05,8.5e-05,5e-06,0
2,692440,3,0.0,0,,,3.5e-05,6.9e-05,0.0,0
2,692442,6,0.0,0,,,0.001516,0.000146,0.002886,0
2,692444,6,0.0,0,,,0.001194,0.000186,0.002202,0
2,692446,3,0.0,0,,,1.3e-05,2.6e-05,-1e-06,0
2,692448,6,0.0,0,,,0.000224,-3.4e-05,0.000482,0
2,692450,3,0.0,0,,,0.000333,3e-05,0.000635,0
2,692452,2,1.2e-05,1,,,-4.6e-05,-2.9e-05,-6.3e-05,1
2,692454,4,0.0,0,,,6.7e-05,0.000112,2.2e-05,0
2,692456,6,0.0,0,,,0.000343,4.2e-05,0.000645,0
2,692458,0,0.0,0,,,5.4e-05,5.4e-05,5.3e-05,0
2,692460,2,0.0,0,,,-1e-06,0.0,-2e-06,0
2,692462,3,0.0,0,,,5.9e-05,0.000114,3e-06,0
2,692464,5,0.0,0,,,0.000226,-2.8e-05,0.000481,0
2,692466,4,0.0,0,,,2.1e-05,4.2e-05,0.0,0
2,692468,0,0.0,0,,,2e-06,3e-06,1e-06,0
2,692470,0,3.1e-05,1,,,-1.7e-05,-3.5e-05,0.0,1
2,692472,3,0.0,0,,,0.004482,0.000123,0.008841,0
2,692474,0,0.0,0,,,1e-06,6e-06,-4e-06,0
2,692476,2,0.0,0,,,2.5e-05,5e-05,0.0,0
2,692478,5,0.0,0,,,0.002378,0.000136,0.004621,0
2,692480,6,0.0,0,,,0.001721,0.000119,0.003323,0
2,692482,4,0.0,0,,,-1e-06,0.0,-1e-06,0
2,692484,4,0.0,0,,,1e-06,-2e-06,4e-06,0
2,692486,3,0.0,0,,,2.9e-05,5.7e-05,0.0,0
2,692488,0,0.0,0,,,1.2e-05,2.8e-05,-4e-06,0
2,692490,0,0.0,0,,,6.5e-05,6.9e-05,6.1e-05,0
2,692492,1,0.0,0,,,1.4e-05,2.7e-05,1e-06,0
2,692494,6,0.0,0,,,0.001362,4.4e-05,0.00268,0
2,692496,4,0.0,0,,,2.7e-05,5.9e-05,-5e-06,0
2,692498,4,0.0,0,,,0.001666,7.3e-05,0.00326,0
2,692500,5,0.0,0,,,0.002506,7.4e-05,0.004937,0
2,692502,1,0.0,0,,,0.00127,0.000371,0.002169,0
2,692504,1,0.0,0,,,0.000157,0.000283,3.1e-05,0
2,692506,6,0.0,0,,,0.000991,6.4e-05,0.001918,0
2,692508,3,0.0,0,,,3.3e-05,6.5e-05,0.0,0
2,692510,5,0.0,0,,,0.00075,2e-05,0.00148,0
2,692512,6,0.0,0,,,0.002313,0.00017,0.004456,0
2,692514,2,0.0,0,,,1e-05,2.1e-05,-0.0,0
2,692516,6,0.0,0,,,0.000844,2.7e-05,0.00166,0
2,692518,5,0.0,0,,,0.004546,0.000274,0.008818,0
2,692520,4,0.0,0,,,1.1e-05,2.1e-05,1e-06,0
2,692522,1,0.0,0,,,7.3e-05,-8e-06,0.000155,0
2,692524,0,0.0,0,,,2.2e-05,4.2e-05,3e-06,0
2,692526,6,0.0,0,,,0.000585,7.7e-05,0.001093,0
2,692528,6,0.0,0,,,0.000952,4.5e-05,0.001858,0
2,692530,5,0.0,0,,,0.003113,0.000126,0.006101,0
2,692532,6,0.0,0,,,0.002451,0.000137,0.004766,0
2,692534,6,0.0,0,,,0.001788,0.0002,0.003377,0
2,692536,3,0.0,0,,,0.000198,0.00017,0.000226,0
2,692538,6,0.0,0,,,0.003276,-1e-05,0.006561,0
2,692540,4,0.0,0,,,1e-06,0.0,2e-06,0
2,692542,5,0.0,0,,,9.1e-05,-1.1e-05,0.000192,0
2,692544,5,0.0,0,,,0.001888,5.2e-05,0.003724,0
2,692546,3,0.0,0,,,2.6e-05,5.2e-05,0.0,0
2,692548,6,0.0,0,,,0.000592,-7.7e-05,0.00126,0
2,692550,1,0.0,0,,,0.0,nan,nan,0
2,692552,6,0.0,0,,,0.001447,-2e-06,0.002896,0
2,692554,1,0.0,0,,,3.2e-05,0.0,6.3e-05,0
2,692556,6,0.0,0,,,0.004883,0.001174,0.008592,0
2,692558,5,0.0,0,,,0.005188,0.000133,0.010243,0
2,692560,1,0.0,0,,,5e-06,1e-05,0.0,0
2,692562,5,0.0,0,,,0.002378,0.000136,0.004621,0
2,692564,0,0.0,0,,,8.2e-05,0.000157,6e-06,0
2,692566,6,0.0,0,,,0.000462,-8e-06,0.000932,0
2,692568,0,0.0,0,,,0.000177,0.000335,1.9e-05,0
2,692570,0,0.0,0,,,6.4e-05,0.000125,2e-06,0
2,692572,3,0.0,0,,,5.1e-05,0.000101,0.0,0
2,692574,6,0.0,0,,,0.001194,0.000186,0.002202,0
2,692576,0,0.0,0,,,0.002738,0.000147,0.005329,0
2,692578,1,0.0,0,,,3e-06,8e-06,-1e-06,0
2,692580,2,0.0,0,,,1.4e-05,2.8e-05,1e-06,0
2,692582,6,0.0,0,,,0.000544,9.2e-05,0.000996,0
2,692584,6,0.0,0,,,0.001488,8.2e-05,0.002895,0
2,692586,0,0.0,0,,,4.8e-05,9.1e-05,4e-06,0
2,692588,6,0.0,0,,,0.00057,7.5e-05,0.001066,0
2,692590,1,0.0,0,,,7e-06,1.5e-05,0.0,0
2,692592,2,0.0,0,,,9e-06,1.8e-05,-0.0,0
2,692594,5,0.0,0,,,0.00348,0.000128,0.006831,0
2,692596,4,0.0,0,,,0.000133,0.000257,9e-06,0
2,692598,6,0.0,0,,,0.000979,0.000129,0.00183,0
2,692600,1,0.0,0,,,4e-05,6.9e-05,1e-05,0
2,692602,2,0.0,0,,,-0.0,0.0,-0.0,0
2,692604,6,0.0,0,,,0.001942,8.5e-05,0.003799,0
2,692606,0,0.0,0,,,8.1e-05,0.000125,3.8e-05,0
2,692608,2,0.0,0,,,3.7e-05,5.4e-05,2e-05,0
2,692610,0,0.0,0,,,6.9e-05,0.000137,0.0,0
2,692612,6,0.0,0,,,0.000724,1.4e-05,0.001434,0
2,692614,4,0.0,0,,,9.6e-05,0.00019,1e-06,0
2,692616,2,0.0,0,,,0.000149,0.000123,0.000174,0
2,692618,3,0.0,0,,,0.000415,2.8e-05,0.000803,0
2,692620,6,0.0,0,,,0.001512,-1e-06,0.003025,0
2,692622,5,0.0,0,,,0.001499,0.000204,0.002794,0
2,692624,2,0.0,0,,,1e-06,-2e-06,4e-06,0
2,692626,0,0.0,0,,,0.000969,0.000295,0.001642,0
2,692628,3,0.0,0,,,0.000831,9e-06,0.001654,0
2,692630,3,0.0,0,,,0.000611,3.1e-05,0.00119,0
2,692632,5,0.0,0,,,4.7e-05,-6.3e-05,0.000158,0
2,692634,6,0.0,0,,,0.000979,0.000129,0.00183,0
2,692636,6,0.0,0,,,0.000224,-3.4e-05,0.000482,0
2,692638,6,0.0,0,,,0.001194,0.000186,0.002202,0
2,692640,3,0.0,0,,,2.9e-05,5.7e-05,1e-06,0
2,692642,3,0.0,0,,,1.2e-05,-8.5e-05,0.00011,0
2,692644,6,0.0,0,,,0.00113,-4.1e-05,0.002301,0
2,692646,4,0.0,0,,,2e-06,-2e-06,5e-06,0
2,692648,4,0.0,0,,,4e-05,8e-05,1e-06,0
2,692650,4,3e-06,0,,,-5e-06,-0.0,-1.1e-05,0
2,692652,2,0.0,0,,,6.2e-05,0.000119,4e-06,0
2,692654,3,0.0,0,,,2e-05,3.9e-05,1e-06,0
2,692656,6,0.0,0,,,2.2e-05,0.000103,-5.8e-05,0
2,692658,3,0.0,0,,,6e-06,1.1e-05,0.0,0
2,692660,6,0.0,0,,,0.000273,3e-05,0.000515,0
2,692662,0,0.0,0,,,0.000459,3.8e-05,0.000881,0
2,692664,1,0.0,0,,,0.000698,3e-06,0.001393,0
2,692666,6,0.0,0,,,0.005756,0.000386,0.011127,0
2,692668,3,0.0,0,,,8e-06,1.6e-05,0.0,0
2,692670,0,0.0,0,,,0.003737,0.000119,0.007355,0
2,692672,0,0.0,0,,,7.1e-05,2e-05,0.000122,0
2,692674,3,0.0,0,,,0.000106,4.9e-05,0.000163,0
2,692676,5,0.0,0,,,0.001194,0.000186,0.002202,0
2,692678,0,0.0,0,,,1.2e-05,2.3e-05,0.0,0
2,692680,0,0.0,0,,,1.8e-05,3.6e-05,0.0,0
2,692682,2,0.0,0,,,3.4e-05,6.7e-05,1e-06,0
2,692684,3,2e-06,0,,,-2e-06,-5e-06,0.0,0
2,692686,3,0.0,0,,,0.000169,3e-06,0.000336,0
2,692688,2,0.0,0,,,5e-06,1e-05,1e-06,0
2,692690,1,0.0,0,,,2e-06,5e-06,-0.0,0
2,692692,0,0.0,0,,,2.4e-05,3.9e-05,1e-05,0
2,692694,0,0.0,0,,,4e-06,5e-06,3e-06,0
2,692696,3,0.0,0,,,2.6e-05,5.1e-05,0.0,0
2,692698,0,0.0,0,,,1.1e-05,2.1e-05,2e-06,0
2,692700,4,0.0,0,,,0.001126,6.5e-05,0.002187,0
2,692702,2,0.0,0,,,1.4e-05,2.7e-05,-0.0,0
2,692704,1,0.0,0,,,3.1e-05,6.2e-05,1e-06,0
2,692706,3,0.0,0,,,1.5e-05,2.9e-05,-0.0,0
2,692708,5,0.0,0,,,0.000834,-3e-06,0.00167,0
2,692710,2,0.0,0,,,0.000273,0.000121,0.000424,0
2,692712,3,0.0,0,,,1.2e-05,2.3e-05,0.0,0
2,692714,4,0.0,0,,,3.5e-05,6.4e-05,7e-06,0
2,692716,3,0.0,0,,,2.7e-05,4.9e-05,4e-06,0
2,692718,6,0.0,0,,,0.001942,8.5e-05,0.003799,0
2,692720,6,0.0,0,,,0.001513,0.000118,0.002908,0
2,692722,1,0.0,0,,,1.9e-05,3.7e-05,-0.0,0
2,692724,4,0.0,0,,,1.8e-05,3.6e-05,1e-06,0
2,692726,6,0.0,0,,,0.001476,3.4e-05,0.002918,0
2,692728,6,0.0,0,,,0.000216,0.000187,0.000245,0
2,692730,6,0.0,0,,,6.8e-05,1.5e-05,0.000121,0
2,692732,4,0.0,0,,,3.8e-05,6.5e-05,1e-05,0
2,692734,5,0.0,0,,,0.006834,0.00025,0.013417,0
2,692736,0,0.0,0,,,3.2e-05,6.3e-05,0.0,0
2,692738,3,0.0,0,,,2.1e-05,4.6e-05,-3e-06,0
2,692740,3,0.0,0,,,4.6e-05,8.8e-05,4e-06,0
2,692742,1,0.0,0,,,6.3e-05,0.000124,3e-06,0
2,692744,6,0.0,0,,,2.5e-05,1.1e-05,3.9e-05,0
2,692746,4,0.0,0,,,0.001169,0.000357,0.001982,0
2,692748,0,0.0,0,,,3.5e-05,6.9e-05,2e-06,0
2,692750,2,0.0,0,,,0.000336,0.000108,0.000563,0
2,692752,6,0.0,0,,,9.1e-05,-1.1e-05,0.000192,0
2,692754,5,0.0,0,,,0.002506,7.4e-05,0.004937,0
2,692756,5,0.0,0,,,0.001708,7.7e-05,0.003339,0
2,692758,1,4e-06,0,,,-1.9e-05,2.9e-05,-6.6e-05,0
2,692760,5,0.0,0,,,0.002626,0.000141,0.005111,0
2,692762,5,0.0,0,,,0.00406,0.00016,0.007961,0
2,692764,5,0.0,0,,,0.000407,0.000109,0.000705,0
2,692766,1,0.0,0,,,0.000209,0.000409,9e-06,0
2,692768,4,0.0,0,,,2e-06,0.0,4e-06,0
2,692770,3,0.0,0,,,1.7e-05,3.4e-05,0.0,0
2,692772,4,0.0,0,,,0.000639,2.9e-05,0.001249,0
2,692774,5,0.0,0,,,0.002389,7.4e-05,0.004704,0
2,692776,4,0.0,0,,,2.4e-05,4.8e-05,-0.0,0
2,692778,4,0.0,0,,,0.0,nan,nan,0
2,692780,3,0.0,0,,,3.4e-05,-1e-05,7.7e-05,0
2,692782,4,0.0,0,,,6e-05,1.8e-05,0.000103,0
2,692784,3,0.0,0,,,3.6e-05,7.3e-05,-1e-06,0
2,692786,6,0.0,0,,,0.001018,4.2e-05,0.001995,0
2,692788,1,0.0,0,,,1.1e-05,2.3e-05,0.0,0
2,692790,6,0.0,0,,,0.00348,0.000128,0.006831,0
2,692792,3,0.0,0,,,3e-06,7e-06,-0.0,0
2,692794,0,0.0,0,,,0.005508,3.5e-05,0.01098,0
2,692796,6,0.0,0,,,0.005215,0.000206,0.010224,0
2,692798,1,0.0,0,,,4e-06,8e-06,0.0,0
2,692800,1,1e-06,0,,,-3e-06,0.0,-7e-06,0
2,692802,4,0.0,0,,,0.000823,7e-06,0.001639,0
2,692804,2,0.0,0,,,2.6e-05,5.2e-05,1e-06,0
2,692806,3,7.7e-05,1,,,-0.000234,0.0003,-0.000768,1
2,692808,2,0.0,0,,,2.2e-05,4.4e-05,0.0,0
2,692810,2,0.0,0,,,1e-05,2.1e-05,-1e-06,0
2,692812,1,0.0,0,,,1e-05,2.7e-05,-8e-06,0
2,692814,3,0.0,0,,,1e-06,2e-06,0.0,0
2,692816,3,0.0,0,,,5.4e-05,8.9e-05,1.9e-05,0
2,692818,0,0.0,0,,,4.4e-05,8.5e-05,3e-06,0
2,692820,4,0.0,0,,,0.000125,0.0001,0.000151,0
2,692822,3,2.7e-05,1,,,-6.4e-05,2.6e-05,-0.000154,1
2,692824,3,0.0,1,,,5e-05,8.2e-05,1.7e-05,1
